Div;Season;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;IWH;IWD;IWA;avg_home_spectator;avg_away_spectator
SP1;06_07;04.03.2007;Mallorca;Levante;3;1;H;0;0;D;2.1;3.0;3.3;15847;11234
SP1;06_07;04.03.2007;Real Madrid;Getafe;1;1;D;1;1;D;1.55;3.4;5.8;71544;12763
SP1;06_07;04.03.2007;Recreativo;Ath Madrid;1;0;H;1;0;H;2.55;3.1;2.55;11418;38684
SP1;06_07;04.03.2007;Santander;Osasuna;1;0;H;0;0;D;2.3;3.1;2.8;14720;16063
SP1;06_07;04.03.2007;Zaragoza;Sociedad;3;2;H;0;1;A;1.45;3.6;7.0;28158;22524
SP1;06_07;10.03.2007;Barcelona;Real Madrid;3;3;D;2;2;D;1.75;3.2;4.3;73225;71544
SP1;06_07;10.03.2007;Levante;Villarreal;0;2;A;0;1;A;2.3;3.0;2.9;11234;18487
SP1;06_07;11.03.2007;Ath Madrid;La Coruna;2;0;H;1;0;H;1.8;3.1;4.2;38684;19105
SP1;06_07;11.03.2007;Betis;Zaragoza;1;1;D;1;1;D;2.4;3.1;2.7;38421;28158
SP1;06_07;11.03.2007;Celta;Ath Bilbao;1;1;D;1;0;H;2.1;3.1;3.2;16947;36895
SP1;06_07;11.03.2007;Getafe;Recreativo;1;1;D;1;1;D;2.0;3.0;3.6;12763;11418
SP1;06_07;11.03.2007;Gimnastic;Sevilla;1;0;H;0;0;D;5.2;3.4;1.6;8283;40247
SP1;06_07;11.03.2007;Osasuna;Valencia;1;1;D;1;0;H;3.1;3.0;2.2;16063;43105
SP1;06_07;11.03.2007;Santander;Espanol;1;1;D;1;1;D;2.1;3.0;3.3;14720;22337
SP1;06_07;11.03.2007;Sociedad;Mallorca;3;1;H;2;1;H;2.4;3.1;2.7;22524;15847
SP1;06_07;17.03.2007;Ath Bilbao;Osasuna;0;3;A;0;1;A;2.2;2.9;3.2;36895;16063
SP1;06_07;17.03.2007;Mallorca;Betis;2;0;H;2;0;H;2.3;2.9;3.0;15847;38421
SP1;06_07;17.03.2007;Recreativo;Barcelona;0;4;A;0;3;A;4.5;3.3;1.7;11418;73225
SP1;06_07;17.03.2007;Valencia;Santander;0;2;A;0;1;A;1.45;3.6;7.0;43105;14720
SP1;06_07;18.03.2007;Espanol;Levante;1;1;D;1;1;D;1.8;3.2;4.0;22337;11234
SP1;06_07;18.03.2007;La Coruna;Getafe;1;0;H;0;0;D;2.2;2.9;3.2;19105;12763
SP1;06_07;18.03.2007;Real Madrid;Gimnastic;2;0;H;0;0;D;1.27;4.4;10.0;71544;8283
SP1;06_07;18.03.2007;Sevilla;Celta;2;0;H;0;0;D;1.45;3.6;7.0;40247;16947
SP1;06_07;18.03.2007;Villarreal;Sociedad;1;1;D;0;1;A;1.7;3.3;4.5;18487;22524
SP1;06_07;18.03.2007;Zaragoza;Ath Madrid;1;0;H;1;0;H;2.2;3.0;3.1;28158;38684
SP1;06_07;31.03.2007;Barcelona;La Coruna;2;1;H;1;0;H;1.35;4.0;8.0;73225;19105
SP1;06_07;31.03.2007;Betis;Villarreal;3;3;D;1;1;D;2.2;2.8;3.3;38421;18487
SP1;06_07;31.03.2007;Sociedad;Levante;1;0;H;1;0;H;2.2;3.0;3.1;22524;11234
SP1;06_07;31.03.2007;Valencia;Espanol;3;2;H;2;1;H;1.65;3.3;4.9;43105;22337
SP1;06_07;01.04.2007;Ath Madrid;Mallorca;1;1;D;1;0;H;1.55;3.4;5.8;38684;15847
SP1;06_07;01.04.2007;Celta;Real Madrid;1;2;A;1;1;D;3.8;3.1;1.9;16947;71544
SP1;06_07;01.04.2007;Getafe;Zaragoza;2;2;D;1;2;A;2.3;3.0;2.9;12763;28158
SP1;06_07;01.04.2007;Gimnastic;Recreativo;1;1;D;1;1;D;2.6;3.0;2.6;8283;11418
SP1;06_07;01.04.2007;Osasuna;Sevilla;0;0;D;0;0;D;3.1;3.0;2.2;16063;40247
SP1;06_07;01.04.2007;Santander;Ath Bilbao;5;4;H;0;1;A;2.1;3.1;3.2;14720;36895
SP1;06_07;07.04.2007;Ath Bilbao;Valencia;1;0;H;1;0;H;3.2;3.1;2.1;36895;43105
SP1;06_07;07.04.2007;Zaragoza;Barcelona;1;0;H;0;0;D;3.6;3.2;1.9;28158;73225
SP1;06_07;08.04.2007;Espanol;Sociedad;1;0;H;0;0;D;1.8;3.1;4.2;22337;22524
SP1;06_07;08.04.2007;La Coruna;Gimnastic;1;0;H;0;0;D;1.65;3.4;4.7;19105;8283
SP1;06_07;08.04.2007;Levante;Betis;1;1;D;1;0;H;2.3;3.0;2.9;11234;38421
SP1;06_07;08.04.2007;Mallorca;Getafe;2;0;H;0;0;D;2.2;2.9;3.2;15847;12763
SP1;06_07;08.04.2007;Real Madrid;Osasuna;2;0;H;1;0;H;1.4;3.7;7.5;71544;16063
SP1;06_07;08.04.2007;Recreativo;Celta;4;2;H;1;0;H;1.9;3.1;3.8;11418;16947
SP1;06_07;08.04.2007;Sevilla;Santander;0;0;D;0;0;D;1.55;3.5;5.5;40247;14720
SP1;06_07;08.04.2007;Villarreal;Ath Madrid;0;1;A;0;1;A;2.4;3.0;2.8;18487;38684
SP1;06_07;14.04.2007;Betis;Sociedad;0;1;A;0;1;A;1.85;3.2;3.8;38421;22524
SP1;06_07;14.04.2007;Santander;Real Madrid;2;1;H;0;1;A;3.3;3.2;2.0;14720;71544
SP1;06_07;15.04.2007;Ath Bilbao;Espanol;2;1;H;0;1;A;2.2;3.0;3.1;36895;22337
SP1;06_07;15.04.2007;Ath Madrid;Levante;1;0;H;0;0;D;1.55;3.5;5.5;38684;11234
SP1;06_07;15.04.2007;Barcelona;Mallorca;1;0;H;0;0;D;1.25;4.8;9.5;73225;15847
SP1;06_07;15.04.2007;Celta;La Coruna;1;0;H;0;0;D;2.2;3.0;3.1;16947;19105
SP1;06_07;15.04.2007;Getafe;Villarreal;3;0;H;1;0;H;2.2;3.0;3.1;12763;18487
SP1;06_07;15.04.2007;Gimnastic;Zaragoza;1;0;H;0;0;D;3.6;3.2;1.9;8283;28158
SP1;06_07;15.04.2007;Osasuna;Recreativo;1;1;D;0;0;D;2.2;3.1;3.0;16063;11418
SP1;06_07;15.04.2007;Valencia;Sevilla;2;0;H;1;0;H;2.2;3.1;3.0;43105;40247
SP1;06_07;21.04.2007;Real Madrid;Valencia;2;1;H;1;0;H;1.9;3.1;3.8;71544;43105
SP1;06_07;21.04.2007;Sociedad;Ath Madrid;2;0;H;1;0;H;2.6;3.1;2.5;22524;38684
SP1;06_07;22.04.2007;Espanol;Betis;2;2;D;1;1;D;2.1;3.0;3.3;22337;38421
SP1;06_07;22.04.2007;La Coruna;Osasuna;1;0;H;0;0;D;2.1;3.1;3.2;19105;16063
SP1;06_07;22.04.2007;Levante;Getafe;1;1;D;1;0;H;2.1;3.1;3.2;11234;12763
SP1;06_07;22.04.2007;Mallorca;Gimnastic;1;0;H;1;0;H;1.7;3.3;4.5;15847;8283
SP1;06_07;22.04.2007;Recreativo;Santander;4;2;H;3;1;H;2.3;2.9;3.0;11418;14720
SP1;06_07;22.04.2007;Sevilla;Ath Bilbao;4;1;H;0;0;D;1.5;3.5;6.3;40247;36895
SP1;06_07;22.04.2007;Villarreal;Barcelona;2;0;H;0;0;D;3.8;3.1;1.9;18487;73225
SP1;06_07;22.04.2007;Zaragoza;Celta;2;0;H;0;0;D;1.6;3.5;5.0;28158;16947
SP1;06_07;28.04.2007;Ath Madrid;Betis;0;0;D;0;0;D;1.7;3.3;4.5;38684;38421
SP1;06_07;28.04.2007;Valencia;Recreativo;2;0;H;0;0;D;1.55;3.4;5.8;43105;11418
SP1;06_07;29.04.2007;Ath Bilbao;Real Madrid;1;4;A;0;2;A;4.0;3.1;1.85;36895;71544
SP1;06_07;29.04.2007;Barcelona;Levante;1;0;H;1;0;H;1.2;5.0;12.0;73225;11234
SP1;06_07;29.04.2007;Celta;Mallorca;0;3;A;0;2;A;2.0;3.0;3.6;16947;15847
SP1;06_07;29.04.2007;Getafe;Sociedad;1;0;H;0;0;D;1.9;3.2;3.6;12763;22524
SP1;06_07;29.04.2007;Gimnastic;Villarreal;0;3;A;0;1;A;2.7;3.0;2.5;8283;18487
SP1;06_07;29.04.2007;Osasuna;Zaragoza;2;2;D;1;1;D;2.6;3.0;2.6;16063;28158
SP1;06_07;29.04.2007;Santander;La Coruna;0;0;D;0;0;D;1.9;3.0;4.0;14720;19105
SP1;06_07;29.04.2007;Sevilla;Espanol;3;1;H;0;0;D;1.5;3.5;6.3;40247;22337
SP1;06_07;05.05.2007;La Coruna;Valencia;1;2;A;0;1;A;2.8;3.1;2.3;19105;43105
SP1;06_07;05.05.2007;Sociedad;Barcelona;0;2;A;0;0;D;5.2;3.4;1.6;22524;73225
SP1;06_07;06.05.2007;Betis;Getafe;0;2;A;0;2;A;2.0;3.0;3.6;38421;12763
SP1;06_07;06.05.2007;Espanol;Ath Madrid;2;1;H;1;0;H;2.5;3.1;2.6;22337;38684
SP1;06_07;06.05.2007;Levante;Gimnastic;2;0;H;2;0;H;1.8;3.2;4.0;11234;8283
SP1;06_07;06.05.2007;Mallorca;Osasuna;3;1;H;1;0;H;2.1;3.0;3.3;15847;16063
SP1;06_07;06.05.2007;Real Madrid;Sevilla;3;2;H;0;1;A;1.85;3.1;4.0;71544;40247
SP1;06_07;06.05.2007;Recreativo;Ath Bilbao;0;0;D;0;0;D;1.9;3.1;3.8;11418;36895
SP1;06_07;06.05.2007;Villarreal;Celta;1;0;H;0;0;D;1.9;3.1;3.5;18487;16947
SP1;06_07;06.05.2007;Zaragoza;Santander;0;0;D;0;0;D;1.7;3.2;4.7;28158;14720
SP1;06_07;12.05.2007;Real Madrid;Espanol;4;3;H;1;3;A;1.25;4.6;10.5;71544;22337
SP1;06_07;12.05.2007;Sevilla;Recreativo;2;1;H;1;0;H;1.5;3.5;6.3;40247;11418
SP1;06_07;13.05.2007;Ath Bilbao;La Coruna;1;1;D;0;0;D;1.75;3.2;4.3;36895;19105
SP1;06_07;13.05.2007;Barcelona;Betis;1;1;D;1;0;H;1.22;4.8;11.0;73225;38421
SP1;06_07;13.05.2007;Celta;Levante;1;2;A;0;1;A;1.9;3.1;3.8;16947;11234
SP1;06_07;13.05.2007;Getafe;Ath Madrid;1;4;A;0;2;A;2.4;3.0;2.8;12763;38684
SP1;06_07;13.05.2007;Gimnastic;Sociedad;1;3;A;1;2;A;2.4;3.2;2.6;8283;22524
SP1;06_07;13.05.2007;Osasuna;Villarreal;1;4;A;1;1;D;2.2;3.0;3.1;16063;18487
SP1;06_07;13.05.2007;Santander;Mallorca;0;2;A;0;0;D;1.85;3.1;4.0;14720;15847
SP1;06_07;13.05.2007;Valencia;Zaragoza;2;0;H;2;0;H;1.65;3.3;4.9;43105;28158
SP1;06_07;19.05.2007;Betis;Gimnastic;1;1;D;0;0;D;1.45;3.7;6.5;38421;8283
SP1;06_07;19.05.2007;Mallorca;Valencia;0;1;A;0;0;D;3.0;3.1;2.2;15847;43105
SP1;06_07;19.05.2007;Zaragoza;Ath Bilbao;4;3;H;4;1;H;1.75;3.2;4.3;28158;36895
SP1;06_07;20.05.2007;Ath Madrid;Barcelona;0;6;A;0;3;A;3.0;3.1;2.2;38684;73225
SP1;06_07;20.05.2007;Espanol;Getafe;1;5;A;1;2;A;2.2;2.9;3.2;22337;12763
SP1;06_07;20.05.2007;La Coruna;Sevilla;1;2;A;0;0;D;3.2;3.1;2.1;19105;40247
SP1;06_07;20.05.2007;Levante;Osasuna;1;4;A;1;3;A;2.2;2.8;3.3;11234;16063
SP1;06_07;20.05.2007;Recreativo;Real Madrid;2;3;A;0;1;A;4.9;3.3;1.65;11418;71544
SP1;06_07;20.05.2007;Sociedad;Celta;3;1;H;0;1;A;1.85;3.1;4.0;22524;16947
SP1;06_07;20.05.2007;Villarreal;Santander;2;1;H;1;0;H;1.8;3.1;4.2;18487;14720
SP1;06_07;26.05.2007;Barcelona;Getafe;1;0;H;1;0;H;1.25;4.6;10.5;73225;12763
SP1;06_07;26.05.2007;Real Madrid;La Coruna;3;1;H;1;0;H;1.2;5.0;12.0;71544;19105
SP1;06_07;26.05.2007;Valencia;Villarreal;2;3;A;1;1;D;1.6;3.4;5.2;43105;18487
SP1;06_07;27.05.2007;Ath Bilbao;Mallorca;1;0;H;0;0;D;1.6;3.4;5.2;36895;15847
SP1;06_07;27.05.2007;Celta;Betis;2;1;H;1;1;D;2.3;3.1;2.8;16947;38421
SP1;06_07;27.05.2007;Gimnastic;Ath Madrid;0;2;A;0;1;A;4.0;3.2;1.8;8283;38684
SP1;06_07;27.05.2007;Osasuna;Sociedad;2;0;H;2;0;H;2.9;3.2;2.1;16063;22524
SP1;06_07;27.05.2007;Recreativo;Espanol;0;1;A;0;0;D;1.8;3.2;4.0;11418;22337
SP1;06_07;27.05.2007;Santander;Levante;2;3;A;1;2;A;2.0;3.2;3.3;14720;11234
SP1;06_07;27.05.2007;Sevilla;Zaragoza;3;1;H;1;0;H;1.6;3.4;5.2;40247;28158
SP1;06_07;09.06.2007;Ath Madrid;Celta;2;3;A;1;1;D;1.5;3.8;5.5;38684;16947
SP1;06_07;09.06.2007;Barcelona;Espanol;2;2;D;1;1;D;1.25;4.6;10.5;73225;22337
SP1;06_07;09.06.2007;Betis;Osasuna;0;5;A;0;1;A;1.65;3.5;4.5;38421;16063
SP1;06_07;09.06.2007;Levante;Valencia;4;2;H;2;1;H;3.4;2.9;2.1;11234;43105
SP1;06_07;09.06.2007;Mallorca;Sevilla;0;0;D;0;0;D;5.2;3.4;1.6;15847;40247
SP1;06_07;09.06.2007;Sociedad;Santander;0;0;D;0;0;D;1.5;3.8;5.5;22524;14720
SP1;06_07;09.06.2007;Villarreal;Ath Bilbao;3;1;H;2;1;H;1.55;3.5;5.5;18487;36895
SP1;06_07;09.06.2007;Zaragoza;Real Madrid;2;2;D;1;0;H;4.5;3.3;1.7;28158;71544
SP1;06_07;10.06.2007;Getafe;Gimnastic;0;1;A;0;0;D;1.45;3.7;6.5;12763;8283
SP1;06_07;10.06.2007;La Coruna;Recreativo;2;5;A;0;2;A;1.9;3.1;3.8;19105;11418
SP1;06_07;17.06.2007;Ath Bilbao;Levante;2;0;H;0;0;D;1.25;4.8;8.0;36895;11234
SP1;06_07;17.06.2007;Celta;Getafe;2;1;H;1;1;D;1.35;4.2;6.5;16947;12763
SP1;06_07;17.06.2007;Espanol;La Coruna;1;3;A;0;0;D;1.9;3.2;3.6;22337;19105
SP1;06_07;17.06.2007;Gimnastic;Barcelona;1;5;A;0;3;A;10.5;4.6;1.25;8283;73225
SP1;06_07;17.06.2007;Osasuna;Ath Madrid;1;2;A;0;1;A;2.9;3.4;2.1;16063;38684
SP1;06_07;17.06.2007;Real Madrid;Mallorca;3;1;H;0;1;A;1.12;6.0;16.0;71544;15847
SP1;06_07;17.06.2007;Recreativo;Zaragoza;1;1;D;1;0;H;3.4;2.5;2.3;11418;28158
SP1;06_07;17.06.2007;Santander;Betis;0;2;A;0;0;D;3.2;3.3;2.0;14720;38421
SP1;06_07;17.06.2007;Sevilla;Villarreal;0;1;A;0;0;D;1.9;3.4;3.4;40247;18487
SP1;06_07;17.06.2007;Valencia;Sociedad;3;3;D;2;2;D;2.1;3.4;2.9;43105;22524
SP1;07_08;25.08.2007;Real Madrid;Ath Madrid;2;1;H;1;1;D;1.7;3.4;4.3;71526;42316
SP1;07_08;25.08.2007;Sevilla;Getafe;4;1;H;0;1;A;1.4;3.7;7.5;43632;11053
SP1;07_08;26.08.2007;Ath Bilbao;Osasuna;0;0;D;0;0;D;2.1;2.9;3.4;37158;16712
SP1;07_08;26.08.2007;Espanol;Valladolid;0;1;A;0;0;D;1.7;3.3;4.5;20193;9233
SP1;07_08;26.08.2007;La Coruna;Almeria;0;3;A;0;2;A;1.6;3.5;5.0;16620;8948
SP1;07_08;26.08.2007;Mallorca;Levante;3;0;H;1;0;H;1.85;3.1;4.0;16605;16799
SP1;07_08;26.08.2007;Murcia;Zaragoza;2;1;H;1;1;D;3.1;3.0;2.2;12231;27868
SP1;07_08;26.08.2007;Recreativo;Betis;1;1;D;1;1;D;2.2;3.0;3.1;18225;38737
SP1;07_08;26.08.2007;Santander;Barcelona;0;0;D;0;0;D;6.0;3.6;1.5;16222;74078
SP1;07_08;26.08.2007;Valencia;Villarreal;0;3;A;0;1;A;1.75;3.2;4.3;40368;18632
SP1;07_08;01.09.2007;Levante;Murcia;0;0;D;0;0;D;2.1;3.1;3.2;16799;12231
SP1;07_08;01.09.2007;Zaragoza;Santander;1;1;D;0;0;D;1.75;3.2;4.3;27868;16222
SP1;07_08;02.09.2007;Almeria;Valencia;1;2;A;0;0;D;3.2;3.1;2.1;8948;40368
SP1;07_08;02.09.2007;Ath Madrid;Mallorca;1;1;D;0;1;A;1.65;3.4;4.7;42316;16605
SP1;07_08;02.09.2007;Barcelona;Ath Bilbao;3;1;H;2;0;H;1.22;4.8;11.0;74078;37158
SP1;07_08;02.09.2007;Betis;Espanol;2;2;D;0;2;A;2.1;3.0;3.3;38737;20193
SP1;07_08;02.09.2007;Getafe;Recreativo;1;1;D;0;0;D;2.0;3.1;3.4;11053;18225
SP1;07_08;02.09.2007;Valladolid;La Coruna;2;2;D;1;0;H;2.2;3.1;3.0;9233;16620
SP1;07_08;02.09.2007;Villarreal;Real Madrid;0;5;A;0;1;A;3.1;3.0;2.2;18632;71526
SP1;07_08;15.09.2007;Ath Bilbao;Zaragoza;1;1;D;1;1;D;2.3;3.0;2.9;37158;27868
SP1;07_08;15.09.2007;Real Madrid;Almeria;3;1;H;1;0;H;1.2;5.2;11.0;71526;8948
SP1;07_08;15.09.2007;Valencia;Valladolid;2;1;H;1;1;D;1.45;3.6;7.0;40368;9233
SP1;07_08;16.09.2007;Espanol;Getafe;1;0;H;0;0;D;2.1;3.0;3.3;20193;11053
SP1;07_08;16.09.2007;La Coruna;Betis;1;0;H;1;0;H;2.2;3.1;3.0;16620;38737
SP1;07_08;16.09.2007;Mallorca;Villarreal;0;1;A;0;0;D;2.4;3.1;2.7;16605;18632
SP1;07_08;16.09.2007;Murcia;Ath Madrid;1;1;D;0;1;A;3.1;3.0;2.2;12231;42316
SP1;07_08;16.09.2007;Osasuna;Barcelona;0;0;D;0;0;D;5.0;3.5;1.6;16712;74078
SP1;07_08;16.09.2007;Santander;Levante;1;0;H;1;0;H;1.85;3.1;4.0;16222;16799
SP1;07_08;16.09.2007;Sevilla;Recreativo;4;1;H;2;0;H;1.4;3.7;7.5;43632;18225
SP1;07_08;22.09.2007;Barcelona;Sevilla;2;1;H;0;0;D;1.55;3.5;5.5;74078;43632
SP1;07_08;22.09.2007;Recreativo;Espanol;2;1;H;0;1;A;2.2;2.9;3.2;18225;20193
SP1;07_08;23.09.2007;Almeria;Mallorca;1;1;D;1;0;H;2.1;3.1;3.2;8948;16605
SP1;07_08;23.09.2007;Ath Madrid;Santander;4;0;H;1;0;H;1.65;3.4;4.7;42316;16222
SP1;07_08;23.09.2007;Betis;Valencia;1;2;A;0;0;D;2.7;3.0;2.5;38737;40368
SP1;07_08;23.09.2007;Getafe;La Coruna;0;0;D;0;0;D;2.2;3.0;3.1;11053;16620
SP1;07_08;23.09.2007;Levante;Ath Bilbao;1;2;A;0;1;A;2.2;3.0;3.1;16799;37158
SP1;07_08;23.09.2007;Valladolid;Real Madrid;1;1;D;0;0;D;4.5;3.3;1.7;9233;71526
SP1;07_08;23.09.2007;Villarreal;Murcia;2;0;H;0;0;D;1.65;3.3;4.9;18632;12231
SP1;07_08;23.09.2007;Zaragoza;Osasuna;2;1;H;1;1;D;1.8;3.2;4.0;27868;16712
SP1;07_08;25.09.2007;Sevilla;Espanol;2;3;A;0;1;A;1.45;3.6;7.0;43632;20193
SP1;07_08;26.09.2007;Ath Bilbao;Ath Madrid;0;2;A;0;1;A;2.6;3.0;2.6;37158;42316
SP1;07_08;26.09.2007;Barcelona;Zaragoza;4;1;H;4;1;H;1.35;4.2;7.5;74078;27868
SP1;07_08;26.09.2007;La Coruna;Recreativo;0;2;A;0;1;A;2.0;3.0;3.6;16620;18225
SP1;07_08;26.09.2007;Mallorca;Valladolid;4;2;H;0;2;A;1.85;3.1;4.0;16605;9233
SP1;07_08;26.09.2007;Murcia;Almeria;0;1;A;0;1;A;1.9;3.1;3.8;12231;8948
SP1;07_08;26.09.2007;Osasuna;Levante;4;1;H;1;1;D;1.8;3.2;4.0;16712;16799
SP1;07_08;26.09.2007;Santander;Villarreal;0;2;A;0;1;A;2.8;3.0;2.4;16222;18632
SP1;07_08;26.09.2007;Valencia;Getafe;2;1;H;2;0;H;1.4;3.7;7.5;40368;11053
SP1;07_08;27.09.2007;Real Madrid;Betis;2;0;H;0;0;D;1.27;4.6;9.0;71526;38737
SP1;07_08;29.09.2007;Levante;Barcelona;1;4;A;0;2;A;7.5;3.7;1.4;16799;74078
SP1;07_08;29.09.2007;Zaragoza;Sevilla;2;0;H;0;0;D;2.5;3.2;2.5;27868;43632
SP1;07_08;30.09.2007;Almeria;Santander;0;1;A;0;1;A;2.2;3.0;3.1;8948;16222
SP1;07_08;30.09.2007;Ath Madrid;Osasuna;2;0;H;1;0;H;1.65;3.3;4.9;42316;16712
SP1;07_08;30.09.2007;Betis;Mallorca;3;0;H;0;0;D;2.1;3.1;3.2;38737;16605
SP1;07_08;30.09.2007;Espanol;La Coruna;1;0;H;1;0;H;1.9;3.1;3.8;20193;16620
SP1;07_08;30.09.2007;Getafe;Real Madrid;0;1;A;0;0;D;4.5;3.3;1.7;11053;71526
SP1;07_08;30.09.2007;Recreativo;Valencia;0;1;A;0;1;A;3.1;3.0;2.2;18225;40368
SP1;07_08;30.09.2007;Valladolid;Murcia;1;4;A;0;1;A;1.9;3.1;3.8;9233;12231
SP1;07_08;30.09.2007;Villarreal;Ath Bilbao;1;0;H;0;0;D;1.65;3.3;4.9;18632;37158
SP1;07_08;06.10.2007;Valencia;Espanol;1;2;A;1;1;D;1.55;3.5;5.5;40368;20193
SP1;07_08;07.10.2007;Ath Bilbao;Almeria;1;1;D;1;0;H;1.85;3.1;4.0;37158;8948
SP1;07_08;07.10.2007;Barcelona;Ath Madrid;3;0;H;2;0;H;1.45;3.6;7.0;74078;42316
SP1;07_08;07.10.2007;Mallorca;Getafe;4;2;H;0;1;A;1.85;3.1;4.0;16605;11053
SP1;07_08;07.10.2007;Murcia;Betis;0;0;D;0;0;D;2.3;3.0;2.9;12231;38737
SP1;07_08;07.10.2007;Osasuna;Villarreal;3;2;H;2;2;D;3.0;2.9;2.3;16712;18632
SP1;07_08;07.10.2007;Real Madrid;Recreativo;2;0;H;0;0;D;1.27;4.4;10.0;71526;18225
SP1;07_08;07.10.2007;Santander;Valladolid;2;0;H;0;0;D;1.9;3.1;3.8;16222;9233
SP1;07_08;07.10.2007;Sevilla;La Coruna;0;1;A;0;0;D;1.45;3.6;7.0;43632;16620
SP1;07_08;07.10.2007;Zaragoza;Levante;3;0;H;0;0;D;1.5;3.5;6.3;27868;16799
SP1;07_08;20.10.2007;Espanol;Real Madrid;2;1;H;1;0;H;3.6;3.2;1.9;20193;71526
SP1;07_08;20.10.2007;La Coruna;Valencia;2;4;A;1;3;A;2.8;3.1;2.3;16620;40368
SP1;07_08;20.10.2007;Levante;Sevilla;0;2;A;0;2;A;5.2;3.4;1.6;16799;43632
SP1;07_08;20.10.2007;Villarreal;Barcelona;3;1;H;3;1;H;3.8;3.1;1.9;18632;74078
SP1;07_08;21.10.2007;Almeria;Osasuna;2;0;H;0;0;D;2.2;3.1;3.0;8948;16712
SP1;07_08;21.10.2007;Ath Madrid;Zaragoza;4;0;H;2;0;H;1.8;3.2;4.0;42316;27868
SP1;07_08;21.10.2007;Betis;Santander;1;1;D;0;0;D;2.1;3.0;3.3;38737;16222
SP1;07_08;21.10.2007;Getafe;Murcia;2;0;H;0;0;D;2.1;3.1;3.2;11053;12231
SP1;07_08;21.10.2007;Recreativo;Mallorca;0;2;A;0;1;A;2.3;3.0;2.9;18225;16605
SP1;07_08;21.10.2007;Valladolid;Ath Bilbao;1;2;A;0;2;A;2.2;3.0;3.1;9233;37158
SP1;07_08;27.10.2007;Ath Bilbao;Betis;0;0;D;0;0;D;2.1;3.0;3.3;37158;38737
SP1;07_08;27.10.2007;Mallorca;Espanol;2;2;D;1;2;A;2.2;3.1;3.0;16605;20193
SP1;07_08;27.10.2007;Real Madrid;La Coruna;3;1;H;1;1;D;1.3;4.4;8.5;71526;16620
SP1;07_08;28.10.2007;Barcelona;Almeria;2;0;H;1;0;H;1.2;5.0;12.0;74078;8948
SP1;07_08;28.10.2007;Levante;Ath Madrid;0;1;A;0;1;A;4.7;3.4;1.65;16799;42316
SP1;07_08;28.10.2007;Murcia;Recreativo;1;0;H;0;0;D;2.1;3.0;3.3;12231;18225
SP1;07_08;28.10.2007;Osasuna;Valladolid;2;2;D;0;1;A;1.8;3.1;4.2;16712;9233
SP1;07_08;28.10.2007;Santander;Getafe;2;0;H;1;0;H;2.0;3.0;3.3;16222;11053
SP1;07_08;28.10.2007;Sevilla;Valencia;3;0;H;1;0;H;2.2;3.1;3.0;43632;40368
SP1;07_08;28.10.2007;Zaragoza;Villarreal;4;1;H;1;0;H;2.3;3.1;2.8;27868;18632
SP1;07_08;31.10.2007;Almeria;Zaragoza;0;1;A;0;0;D;2.55;3.1;2.55;8948;27868
SP1;07_08;31.10.2007;Ath Madrid;Sevilla;4;3;H;2;2;D;2.2;3.1;2.7;42316;43632
SP1;07_08;31.10.2007;Betis;Osasuna;0;3;A;0;1;A;1.9;3.1;3.8;38737;16712
SP1;07_08;31.10.2007;Getafe;Ath Bilbao;2;0;H;2;0;H;2.2;3.0;3.1;11053;37158
SP1;07_08;31.10.2007;La Coruna;Mallorca;1;1;D;1;1;D;2.2;3.1;3.0;16620;16605
SP1;07_08;31.10.2007;Recreativo;Santander;0;0;D;0;0;D;2.2;3.0;3.1;18225;16222
SP1;07_08;31.10.2007;Valencia;Real Madrid;1;5;A;0;4;A;2.7;3.1;2.4;40368;71526
SP1;07_08;31.10.2007;Villarreal;Levante;3;0;H;3;0;H;1.3;4.4;8.5;18632;16799
SP1;07_08;01.11.2007;Espanol;Murcia;0;0;D;0;0;D;1.65;3.4;4.7;20193;12231
SP1;07_08;01.11.2007;Valladolid;Barcelona;1;1;D;1;1;D;6.5;3.7;1.45;9233;74078
SP1;07_08;03.11.2007;Mallorca;Valencia;0;2;A;0;1;A;2.55;3.1;2.55;16605;40368
SP1;07_08;03.11.2007;Sevilla;Real Madrid;2;0;H;2;0;H;2.55;3.1;2.55;43632;71526
SP1;07_08;04.11.2007;Ath Bilbao;Recreativo;2;0;H;0;0;D;1.9;3.1;3.8;37158;18225
SP1;07_08;04.11.2007;Ath Madrid;Villarreal;3;4;A;2;2;D;2.0;3.1;3.4;42316;18632
SP1;07_08;04.11.2007;Barcelona;Betis;3;0;H;1;0;H;1.22;4.8;11.0;74078;38737
SP1;07_08;04.11.2007;Levante;Almeria;3;0;H;3;0;H;2.7;3.1;2.4;16799;8948
SP1;07_08;04.11.2007;Murcia;La Coruna;0;2;A;0;0;D;2.1;3.1;3.2;12231;16620
SP1;07_08;04.11.2007;Osasuna;Getafe;0;2;A;0;0;D;1.9;3.1;3.8;16712;11053
SP1;07_08;04.11.2007;Santander;Espanol;1;1;D;0;0;D;2.2;3.0;3.1;16222;20193
SP1;07_08;04.11.2007;Zaragoza;Valladolid;2;3;A;1;3;A;1.6;3.4;5.2;27868;9233
SP1;07_08;10.11.2007;Getafe;Barcelona;2;0;H;1;0;H;4.7;3.4;1.65;11053;74078
